"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"1613","Otu00001",3,5,"Present","Present",0.275635845509612,0.275635845509612,0.226591661847432,"161"
"1802","Otu00001",3,5,"Present","Present",0.359789769594291,0.359789769594291,0.640331463276545,"180"
"1882","Otu00001",3,5,"Absent","Absent",0.0411021328564241,0,0.00120868148615271,"188"
"1913","Otu00001",3,5,"Absent","Absent",0.00834688412078336,0,0,"191"
"2062","Otu00001",3,5,"Absent","Absent",0.0388646575048169,0,0.00539220673517143,"206"
"2132","Otu00001",3,5,"Absent","Absent",0.0818428503915829,0,0.00182710377949468,"213"
"2183","Otu00001",3,5,"Present","Present",0.339715328817378,0.339715328817378,0.319622245540399,"218"
"2352","Otu00001",3,5,"Absent","Absent",0.0226206458622799,0,0,"235"
"2462","Otu00001",3,5,"Present","Absent",0.0209529920694158,0.0209529920694158,0,"246"
"78","Otu00001",3,5,"Absent","Absent",0.00438324697613833,0,0,"7"
"1622","Otu00001",3,5,"Present","Present",0.364215954802154,0.364215954802154,0.381597240100922,"162"
"1942","Otu00001",3,5,"Absent","Present",0.719579685706957,0,0.0298980865224626,"194"
"2043","Otu00001",3,5,"Present","Present",0.368333511256174,0.368333511256174,0.107115414169356,"204"
"2492","Otu00001",3,5,"Absent","Absent",0.993883967048202,0,0,"249"
"1510","Otu00001",1,1,"Present","Present",0.0137391042114065,0.0137391042114065,0.0134294821549877,"15"
"914","Otu00001",1,1,"Absent","Absent",0.0260567103769604,0,0,"9"
"722","Otu00001",1,1,"Absent","Absent",0.0462749204156194,0,0,"72"
"1072","Otu00001",1,1,"Present","Absent",0.0490554651908064,0.0490554651908064,0,"107"
"310","Otu00001",1,1,"Absent","Absent",0.0112875862764553,0,0,"3"
"202","Otu00001",1,1,"Present","Present",0.351584346075284,0.351584346075284,0.266687110293366,"20"
"323","Otu00001",1,1,"Present","Present",0.465531508261644,0.465531508261644,0.374156958920907,"32"
"462","Otu00001",1,1,"Present","Present",0.121145107227928,0.121145107227928,0.38863624750907,"46"
"613","Otu00001",1,1,"Absent","Absent",0.032175672562577,0,0.0015865704488459,"61"
"752","Otu00001",1,1,"Present","Absent",0.133774758598574,0.133774758598574,0.00143171243033185,"75"
"883","Otu00001",1,1,"Absent","Absent",0.0137492037441696,0,0.0014167889490462,"88"
"961","Otu00001",1,1,"Absent","Absent",0.00922467277610488,0,0.000813752415827484,"96"
"1033","Otu00001",1,1,"Absent","Absent",0.0091695548057082,0,0.00238336713995943,"103"
"1112","Otu00001",1,1,"Absent","Absent",0.016189344362308,0,0.000616681227195642,"111"
"1192","Otu00001",1,1,"Present","Absent",0.113581949484742,0.113581949484742,0.000152439024390244,"119"
"272","Otu00001",1,1,"Present","Present",0.236072598914577,0.236072598914577,0.323067509687946,"27"
"693","Otu00001",1,1,"Present","Absent",0.106979409779131,0.106979409779131,0.00123089547645912,"69"
"351","Otu00001",1,1,"Present","Present",0.302996239273871,0.302996239273871,0.517439180537772,"35"
"703","Otu00001",1,1,"Present","Absent",0.163384610728472,0.163384610728472,0.00594902302682189,"70"
"1522","Otu00001",1,1,"Absent","Absent",0.0351260259929893,0,0.00677457723535192,"152"
"1582","Otu00001",1,1,"Absent","Absent",0.0261276301428467,0,0,"158"
"1732","Otu00001",1,1,"Present","Present",0.0497518667024186,0.0497518667024186,0.306553911205074,"173"
"1813","Otu00001",1,1,"Absent","Present",0.00194607541881221,0,0.0134930971607189,"181"
"1902","Otu00001",1,1,"Present","Absent",0.355261045908192,0.355261045908192,0.00220114249777265,"190"
"1993","Otu00001",1,1,"Present","Absent",0.18313903366434,0.18313903366434,0.00649042266898844,"199"
"2083","Otu00001",1,1,"Present","Present",0.438632653341075,0.438632653341075,0.150057333472324,"208"
"2152","Otu00001",1,1,"Absent","Absent",0.0136425241181396,0,0,"215"
"2253","Otu00001",1,1,"Present","Present",0.692144736251389,0.692144736251389,0.65531195574224,"225"
"2373","Otu00001",1,1,"Present","Present",0.419515596587367,0.419515596587367,0.207425768683086,"237"
"2482","Otu00001",1,1,"Absent","Absent",0.0232849242708848,0,0,"248"
"1110","Otu00001",1,1,"Absent","Absent",0.00528098917137798,0,0.00354332760147986,"11"
"1633","Otu00001",1,1,"Absent","Absent",0.00380811712376086,0,0.00144680411305741,"163"
"2002","Otu00001",1,1,"Absent","Absent",0.0264412172243814,0,0,"200"
"2343","Otu00001",1,1,"Present","Absent",0.0356353262644689,0.0356353262644689,0.00311009744972009,"234"
"229","Otu00001",1,2,"Present","Absent",0.0134695166040377,0.0134695166040377,0.00494199656661291,"22"
"444","Otu00001",1,2,"Present","Absent",8.78052381002702e-06,8.78052381002702e-06,0.000707857215087471,"44"
"794","Otu00001",1,2,"Absent","Absent",0.0468475141133734,0,0,"79"
"1144","Otu00001",1,2,"Absent","Absent",0.227851406731856,0,0,"114"
"143","Otu00001",1,2,"Absent","Absent",0.00474863763023604,0,0.00280621524710284,"14"
"2113","Otu00001",1,2,"Present","Present",0.051940099850602,0.051940099850602,0.102342028391329,"21"
"333","Otu00001",1,2,"Present","Present",0.274326330955474,0.274326330955474,0.332162849872774,"33"
"474","Otu00001",1,2,"Present","Present",0.223393213523788,0.223393213523788,0.0344012472966856,"47"
"664","Otu00001",1,2,"Absent","Absent",0.253892427583419,0,0.000306372549019608,"66"
"764","Otu00001",1,2,"Present","Absent",0.0801383025599987,0.0801383025599987,5.05101525406607e-05,"76"
"893","Otu00001",1,2,"Absent","Absent",0.0380491771184442,0,0.000509502216334641,"89"
"975","Otu00001",1,2,"Absent","Absent",0.00925146994151956,0,0.000308641975308642,"97"
"1053","Otu00001",1,2,"Present","Absent",0.149362126121446,0.149362126121446,0.000255284386806903,"105"
"1124","Otu00001",1,2,"Absent","Absent",0.100563695427153,0,0.000152819520146707,"112"
"1234","Otu00001",1,2,"Absent","Absent",0.0636466114127301,0,0,"123"
"414","Otu00001",1,2,"Present","Present",0.31783978036565,0.31783978036565,0.420660059262287,"41"
"313","Otu00001",1,2,"Present","Present",0.386734835576514,0.386734835576514,0.451426821175149,"31"
"425","Otu00001",1,2,"Present","Present",0.403919712190183,0.403919712190183,0.507759060745278,"42"
"843","Otu00001",1,2,"Present","Absent",0.394904378090308,0.394904378090308,0.00198665376190719,"84"
"1544","Otu00001",1,2,"Present","Absent",0.446214011479765,0.446214011479765,0.00287611776394917,"154"
"1614","Otu00001",1,2,"Present","Present",0.238587616328863,0.238587616328863,0.226591661847432,"161"
"1754","Otu00001",1,2,"Present","Absent",0.0659495803177958,0.0659495803177958,0,"175"
"1823","Otu00001",1,2,"Absent","Absent",0.0185230679379684,0,0,"182"
"1914","Otu00001",1,2,"Absent","Absent",0.0185230679379684,0,0,"191"
"2013","Otu00001",1,2,"Absent","Absent",0.0185230679379684,0,0,"201"
"2093","Otu00001",1,2,"Present","Present",0.564310746740947,0.564310746740947,0.0846003698376823,"209"
"2184","Otu00001",1,2,"Present","Present",0.378085662924456,0.378085662924456,0.319622245540399,"218"
"2263","Otu00001",1,2,"Absent","Absent",0.0114019604602378,0,0.005280426535425,"226"
"2403","Otu00001",1,2,"Absent","Absent",0.323759730816432,0,0,"240"
"710","Otu00001",1,2,"Absent","Absent",0.0066065715186368,0,0,"7"
"128","Otu00001",1,2,"Absent","Absent",0.0117113542842728,0,0.00241102783164736,"12"
"1693","Otu00001",1,2,"Present","Present",0.578001911997657,0.578001911997657,0.509181545348187,"169"
"2044","Otu00001",1,2,"Present","Present",0.503236876366895,0.503236876366895,0.107115414169356,"204"
"2413","Otu00001",1,2,"Present","Absent",0.0461661587937783,0.0461661587937783,0,"241"
"363","Otu00001",1,3,"Absent","Present",0.05605513873302,0,0.0749922045525413,"36"
"513","Otu00001",1,3,"Present","Absent",0.0195284376960098,0.0195284376960098,0,"51"
"863","Otu00001",1,3,"Absent","Absent",0.0136952777096069,0,0.000668552327076369,"86"
"1213","Otu00001",1,3,"Absent","Absent",0.0528661552624442,0,0,"121"
"178","Otu00001",1,3,"Present","Present",0.159665872542807,0.159665872542807,0.245068677062894,"17"
"2414","Otu00001",1,3,"Present","Present",0.250791373042743,0.250791373042743,0.310691951802329,"24"
"343","Otu00001",1,3,"Present","Present",0.371099129255082,0.371099129255082,0.514850476336033,"34"
"533","Otu00001",1,3,"Absent","Present",0.065088088397933,0,0.0430509342206296,"53"
"673","Otu00001",1,3,"Absent","Absent",0.109816676061559,0,0.000253961804144657,"67"
"813","Otu00001",1,3,"Absent","Absent",0.0584719859709066,0,0.000607441154138193,"81"
"903","Otu00001",1,3,"Absent","Absent",0.017019293156039,0,0,"90"
"983","Otu00001",1,3,"Absent","Absent",0.143488091835799,0,0.00290712500637527,"98"
"1083","Otu00001",1,3,"Absent","Absent",0.00848121437088946,0,0.000305421226775261,"108"
"1163","Otu00001",1,3,"Absent","Absent",0.0218705359036239,0,0.000150413637503134,"116"
"1243","Otu00001",1,3,"Absent","Absent",0.00629996753479687,0,0.000968498317871343,"124"
"483","Otu00001",1,3,"Present","Present",0.261510835371523,0.261510835371523,0.329061133150239,"48"
"383","Otu00001",1,3,"Present","Present",0.340474302399647,0.340474302399647,0.383285009410448,"38"
"493","Otu00001",1,3,"Present","Present",0.344039478131818,0.344039478131818,0.533527399009244,"49"
"915","Otu00001",1,3,"Absent","Absent",0.25052050905238,0,0.00240889754497463,"91"
"1603","Otu00001",1,3,"Absent","Absent",0.0573504118680397,0,0,"160"
"1643","Otu00001",1,3,"Absent","Absent",0.0573504118680397,0,0,"164"
"1763","Otu00001",1,3,"Absent","Absent",0.0573504118680397,0,0.00208289939595918,"176"
"1853","Otu00001",1,3,"Present","Present",0.333275137116653,0.333275137116653,0.337004285791786,"185"
"1923","Otu00001",1,3,"Present","Present",0.31613628010417,0.31613628010417,0.336423118865867,"192"
"2033","Otu00001",1,3,"Present","Present",0.336325820470697,0.336325820470697,0.112262612446736,"203"
"2103","Otu00001",1,3,"Present","Absent",0.0573504118680397,0.0573504118680397,0,"210"
"2193","Otu00001",1,3,"Present","Present",0.58513788728958,0.58513788728958,0.748951835566009,"219"
"2273","Otu00001",1,3,"Absent","Absent",0.0573504118680397,0,0,"227"
"2433","Otu00001",1,3,"Present","Absent",0.108703220673451,0.108703220673451,0,"243"
"415","Otu00001",1,3,"Present","Absent",0.0283442700181696,0.0283442700181696,0,"4"
"1503","Otu00001",1,3,"Present","Present",0.502287206037569,0.502287206037569,0.386487172974346,"150"
"1713","Otu00001",1,3,"Absent","Present",0.0573504118680397,0,0.0119905310827501,"171"
"2143","Otu00001",1,3,"Present","Absent",0.401576012109863,0.401576012109863,0,"214"
"2453","Otu00001",1,3,"Absent","Absent",0.0573504118680397,0,0,"245"
"643","Otu00001",1,4,"Absent","Present",0.074358653999791,0,0.217797888386124,"64"
"583","Otu00001",1,4,"Absent","Absent",0.00792294168229844,0,0,"58"
"933","Otu00001",1,4,"Absent","Absent",0.0117885975881613,0,0,"93"
"120","Otu00001",1,4,"Absent","Present",0.0894373010529975,0,0.0210373048149822,"1"
"187","Otu00001",1,4,"Present","Present",0.352581807982347,0.352581807982347,0.319810543657331,"18"
"253","Otu00001",1,4,"Present","Present",0.308170773404007,0.308170773404007,0.330044751830757,"25"
"403","Otu00001",1,4,"Present","Present",0.441392368142999,0.441392368142999,0.389426998368679,"40"
"543","Otu00001",1,4,"Absent","Absent",0.0661987295677684,0,0.000306968177632252,"54"
"683","Otu00001",1,4,"Absent","Absent",0.0208893552058484,0,0.00133005934110906,"68"
"823","Otu00001",1,4,"Absent","Absent",0.0362340206980051,0,0.00121976011384428,"82"
"943","Otu00001",1,4,"Present","Absent",0.0579696822583713,0.0579696822583713,0.000101081572829273,"94"
"1013","Otu00001",1,4,"Absent","Absent",0.0065085209527422,0,0.000203210729526519,"101"
"1093","Otu00001",1,4,"Present","Absent",0.000869278243620484,0.000869278243620484,5.06816684405251e-05,"109"
"1173","Otu00001",1,4,"Present","Absent",0.0164789109602581,0.0164789109602581,0.000152315190901706,"117"
"1253","Otu00001",1,4,"Present","Absent",0.00234408684120267,0.00234408684120267,0.000358680057388809,"125"
"553","Otu00001",1,4,"Present","Present",0.236986535961647,0.236986535961647,0.291799403966704,"55"
"523","Otu00001",1,4,"Present","Present",0.540369413943405,0.540369413943405,0.470570202329859,"52"
"563","Otu00001",1,4,"Present","Present",0.496021960011762,0.496021960011762,0.58247869789275,"56"
"1493","Otu00001",1,4,"Present","Present",0.200583990285332,0.200583990285332,0.105108207220701,"149"
"1553","Otu00001",1,4,"Present","Present",0.467771298511486,0.467771298511486,0.261762686803612,"155"
"1683","Otu00001",1,4,"Present","Present",0.239596377622389,0.239596377622389,0.274053545283414,"168"
"1793","Otu00001",1,4,"Present","Present",0.466779612745715,0.466779612745715,0.281331934976403,"179"
"1863","Otu00001",1,4,"Present","Present",0.134550857277288,0.134550857277288,0.662875246701984,"186"
"1933","Otu00001",1,4,"Present","Present",0.0340023676171063,0.0340023676171063,0.591478566991095,"193"
"2053","Otu00001",1,4,"Absent","Absent",0.0107185264930405,0,0,"205"
"2114","Otu00001",1,4,"Absent","Absent",0.0157243802952924,0,0,"211"
"2213","Otu00001",1,4,"Absent","Absent",0.0181716664171937,0,0.00259147921633668,"221"
"2333","Otu00001",1,4,"Present","Present",0.171402868249424,0.171402868249424,0.212783378537434,"233"
"2443","Otu00001",1,4,"Absent","Absent",0.0135813764898651,0,0,"244"
"614","Otu00001",1,4,"Absent","Absent",5.56627637630929e-05,0,0,"6"
"1573","Otu00001",1,4,"Absent","Present",0.0160083362344721,0,0.0152675706448608,"157"
"1743","Otu00001",1,4,"Present","Present",0.0285425730756245,0.0285425730756245,0.491851851851852,"174"
"2203","Otu00001",1,4,"Absent","Absent",0.0450673697488721,0,0.00403914867174149,"220"
"2473","Otu00001",1,4,"Present","Absent",0.00588032849561135,0.00588032849561135,0,"247"
"916","Otu00001",1,5,"Absent","Absent",0.000830719355635147,0,0,"9"
"653","Otu00001",1,5,"Absent","Absent",0.0372210014899621,0,0,"65"
"1003","Otu00001",1,5,"Present","Absent",0.00500012092610643,0.00500012092610643,0,"100"
"810","Otu00001",1,5,"Present","Absent",0.716984175101014,0.716984175101014,0,"8"
"198","Otu00001",1,5,"Present","Present",0.204019537577477,0.204019537577477,0.308365959200495,"19"
"263","Otu00001",1,5,"Present","Present",0.185332691074249,0.185332691074249,0.369424478768415,"26"
"453","Otu00001",1,5,"Present","Present",0.0624979296716984,0.0624979296716984,0.388855512165816,"45"
"603","Otu00001",1,5,"Absent","Absent",0.282184523499543,0,0.000514694528797159,"60"
"743","Otu00001",1,5,"Present","Absent",0.187080958394082,0.187080958394082,0.000860019223959124,"74"
"833","Otu00001",1,5,"Absent","Absent",0.0175622106854569,0,0.000101327388793191,"83"
"953","Otu00001",1,5,"Absent","Absent",0.00129144294381008,0,0.000202142712755205,"95"
"1023","Otu00001",1,5,"Absent","Absent",0.0621534144898731,0,0.000252436007472106,"102"
"1103","Otu00001",1,5,"Absent","Absent",0.00883585478689109,0,0.00624936490194086,"110"
"1183","Otu00001",1,5,"Absent","Absent",0.0147692169630042,0,0.00056013850697627,"118"
"1263","Otu00001",1,5,"Present","Absent",0.0599282343166531,0.0599282343166531,0.000204237937196834,"126"
"623","Otu00001",1,5,"Present","Present",0.156144827413972,0.156144827413972,0.329719224671406,"62"
"733","Otu00001",1,5,"Present","Absent",0.248004552881883,0.248004552881883,0.000821777092963534,"73"
"633","Otu00001",1,5,"Present","Present",0.351128600292312,0.351128600292312,0.643387435359173,"63"
"1513","Otu00001",1,5,"Absent","Present",0.000798005148202762,0,0.0101530612244898,"151"
"1563","Otu00001",1,5,"Present","Present",0.37936604667341,0.37936604667341,0.659952970043963,"156"
"1703","Otu00001",1,5,"Absent","Absent",2.37049454361964e-07,0,0.00516422226812642,"170"
"1803","Otu00001",1,5,"Present","Present",0.334134972776048,0.334134972776048,0.640331463276545,"180"
"1883","Otu00001",1,5,"Absent","Absent",0.00755949977951154,0,0.00120868148615271,"188"
"1953","Otu00001",1,5,"Absent","Absent",0.00708651201365499,0,0.00114666944647139,"195"
"2063","Otu00001",1,5,"Absent","Absent",0.0106096817697735,0,0.00539220673517143,"206"
"2133","Otu00001",1,5,"Present","Absent",0.056462668993165,0.056462668993165,0.00182710377949468,"213"
"2243","Otu00001",1,5,"Present","Present",0.373604943926676,0.373604943926676,0.257324706748724,"224"
"2353","Otu00001",1,5,"Absent","Absent",0.00448290587976932,0,0,"235"
"2463","Otu00001",1,5,"Absent","Absent",0.00819993867056285,0,0,"246"
"1010","Otu00001",1,5,"Absent","Absent",0.00248437927179272,0,0.00293516431678809,"10"
"1623","Otu00001",1,5,"Present","Present",0.65763979175773,0.65763979175773,0.381597240100922,"162"
"1943","Otu00001",1,5,"Present","Present",0.0898545641568476,0.0898545641568476,0.0298980865224626,"194"
"2223","Otu00001",1,5,"Present","Absent",1.73756372464329e-10,1.73756372464329e-10,0,"222"
"2493","Otu00001",1,5,"Absent","Absent",0.00151208214420189,0,0,"249"
"1514","Otu00001",2,1,"Present","Present",0.004941238756716,0.004941238756716,0.0134294821549877,"15"
"445","Otu00001",2,1,"Absent","Absent",0.000228635168023554,0,0.000707857215087471,"44"
"723","Otu00001",2,1,"Absent","Absent",0.0150956447746262,0,0,"72"
"1145","Otu00001",2,1,"Absent","Absent",0.173156740806165,0,0,"114"
"314","Otu00001",2,1,"Absent","Absent",0.00198347133091256,0,0,"3"
"2115","Otu00001",2,1,"Present","Present",0.0896975969349133,0.0896975969349133,0.102342028391329,"21"
"324","Otu00001",2,1,"Present","Present",0.307375531616892,0.307375531616892,0.374156958920907,"32"
"475","Otu00001",2,1,"Present","Present",0.224697487139878,0.224697487139878,0.0344012472966856,"47"
"615","Otu00001",2,1,"Present","Absent",0.0390325753258709,0.0390325753258709,0.0015865704488459,"61"
"765","Otu00001",2,1,"Absent","Absent",0.0123687053616416,0,5.05101525406607e-05,"76"
"884","Otu00001",2,1,"Absent","Absent",0.204802222564841,0,0.0014167889490462,"88"
"976","Otu00001",2,1,"Absent","Absent",0.00444024592738171,0,0.000308641975308642,"97"
"1034","Otu00001",2,1,"Present","Absent",0.00111540904205481,0.00111540904205481,0.00238336713995943,"103"
"1125","Otu00001",2,1,"Present","Absent",0.108137567116738,0.108137567116738,0.000152819520146707,"112"
"1193","Otu00001",2,1,"Present","Absent",0.1626543885334,0.1626543885334,0.000152439024390244,"119"
"416","Otu00001",2,1,"Present","Present",0.351720426941793,0.351720426941793,0.420660059262287,"41"
"694","Otu00001",2,1,"Present","Absent",0.0822578295048057,0.0822578295048057,0.00123089547645912,"69"
"426","Otu00001",2,1,"Present","Present",0.418208737654129,0.418208737654129,0.507759060745278,"42"
"704","Otu00001",2,1,"Present","Absent",0.137752206414173,0.137752206414173,0.00594902302682189,"70"
"1545","Otu00001",2,1,"Present","Absent",0.297051087203522,0.297051087203522,0.00287611776394917,"154"
"1583","Otu00001",2,1,"Absent","Absent",0.0263169770992399,0,0,"158"
"1755","Otu00001",2,1,"Absent","Absent",0.0658116864721429,0,0,"175"
"1814","Otu00001",2,1,"Absent","Present",0.0299876265429255,0,0.0134930971607189,"181"
"1903","Otu00001",2,1,"Present","Absent",0.237152426310999,0.237152426310999,0.00220114249777265,"190"
"1994","Otu00001",2,1,"Present","Absent",0.146474635459517,0.146474635459517,0.00649042266898844,"199"
"2084","Otu00001",2,1,"Present","Present",0.371992978225013,0.371992978225013,0.150057333472324,"208"
"2153","Otu00001",2,1,"Absent","Absent",0.0263169770992399,0,0,"215"
"2254","Otu00001",2,1,"Present","Present",0.499998217581531,0.499998217581531,0.65531195574224,"225"
"2374","Otu00001",2,1,"Present","Present",0.3644429438805,0.3644429438805,0.207425768683086,"237"
"2483","Otu00001",2,1,"Absent","Absent",0.0179607860301107,0,0,"248"
"1113","Otu00001",2,1,"Absent","Absent",0.00117700812255388,0,0.00354332760147986,"11"
"1634","Otu00001",2,1,"Absent","Absent",0.0279931833726094,0,0.00144680411305741,"163"
"2003","Otu00001",2,1,"Present","Absent",0.014556850282131,0.014556850282131,0,"200"
"2344","Otu00001",2,1,"Absent","Absent",0.0244292086154722,0,0.00311009744972009,"234"
"2210","Otu00001",2,2,"Present","Absent",0.12719839935774,0.12719839935774,0.00494199656661291,"22"
"514","Otu00001",2,2,"Absent","Absent",0.582918710777727,0,0,"51"
"795","Otu00001",2,2,"Present","Absent",0.279141412042508,0.279141412042508,0,"79"
"1214","Otu00001",2,2,"Absent","Absent",0.118695409805703,0,0,"121"
"144","Otu00001",2,2,"Present","Absent",0.164215279961326,0.164215279961326,0.00280621524710284,"14"
"2415","Otu00001",2,2,"Present","Present",0.162611365116442,0.162611365116442,0.310691951802329,"24"
"334","Otu00001",2,2,"Present","Present",0.163114373363784,0.163114373363784,0.332162849872774,"33"
"534","Otu00001",2,2,"Absent","Present",0.0586153440556156,0,0.0430509342206296,"53"
"665","Otu00001",2,2,"Present","Absent",0.278413766147548,0.278413766147548,0.000306372549019608,"66"
"814","Otu00001",2,2,"Present","Absent",0.282414897509166,0.282414897509166,0.000607441154138193,"81"
"894","Otu00001",2,2,"Absent","Absent",0.125564068987865,0,0.000509502216334641,"89"
"984","Otu00001",2,2,"Absent","Absent",0.0680906114997974,0,0.00290712500637527,"98"
"1054","Otu00001",2,2,"Absent","Absent",0.0488891962786117,0,0.000255284386806903,"105"
"1164","Otu00001",2,2,"Absent","Absent",0.567950100739558,0,0.000150413637503134,"116"
"1235","Otu00001",2,2,"Present","Absent",0.494049484937754,0.494049484937754,0,"123"
"484","Otu00001",2,2,"Present","Present",0.146313571742262,0.146313571742262,0.329061133150239,"48"
"315","Otu00001",2,2,"Present","Present",0.366038844535486,0.366038844535486,0.451426821175149,"31"
"494","Otu00001",2,2,"Present","Present",0.276836790627083,0.276836790627083,0.533527399009244,"49"
"844","Otu00001",2,2,"Present","Absent",0.283134264967649,0.283134264967649,0.00198665376190719,"84"
"1604","Otu00001",2,2,"Absent","Absent",0.054023858070893,0,0,"160"
"1615","Otu00001",2,2,"Present","Present",0.126968501040347,0.126968501040347,0.226591661847432,"161"
"1764","Otu00001",2,2,"Absent","Absent",0.054023858070893,0,0.00208289939595918,"176"
"1824","Otu00001",2,2,"Absent","Absent",0.054023858070893,0,0,"182"
"1915","Otu00001",2,2,"Absent","Absent",0.054023858070893,0,0,"191"
"2014","Otu00001",2,2,"Absent","Absent",0.054023858070893,0,0,"201"
"2094","Otu00001",2,2,"Present","Present",0.138662906250359,0.138662906250359,0.0846003698376823,"209"
"2185","Otu00001",2,2,"Present","Present",0.283364164351397,0.283364164351397,0.319622245540399,"218"
"2264","Otu00001",2,2,"Absent","Absent",0.0211498382753845,0,0.005280426535425,"226"
"2404","Otu00001",2,2,"Present","Absent",0.379901598174466,0.379901598174466,0,"240"
"711","Otu00001",2,2,"Absent","Absent",0.282641848371672,0,0,"7"
"129","Otu00001",2,2,"Absent","Absent",0.126688365668769,0,0.00241102783164736,"12"
"1694","Otu00001",2,2,"Present","Present",0.00480635375354391,0.00480635375354391,0.509181545348187,"169"
"2045","Otu00001",2,2,"Present","Present",0.139681731223556,0.139681731223556,0.107115414169356,"204"
"2416","Otu00001",2,2,"Absent","Absent",0.0350344986834698,0,0,"241"
"364","Otu00001",2,3,"Present","Present",0.0142459624009022,0.0142459624009022,0.0749922045525413,"36"
"584","Otu00001",2,3,"Absent","Absent",0.04968123859118,0,0,"58"
"864","Otu00001",2,3,"Absent","Absent",0.0807452325521064,0,0.000668552327076369,"86"
"130","Otu00001",2,3,"Present","Present",0.0293728343996359,0.0293728343996359,0.0210373048149822,"1"
"1710","Otu00001",2,3,"Present","Present",0.125117428479677,0.125117428479677,0.245068677062894,"17"
"254","Otu00001",2,3,"Present","Present",0.29852024924829,0.29852024924829,0.330044751830757,"25"
"344","Otu00001",2,3,"Present","Present",0.375988946010768,0.375988946010768,0.514850476336033,"34"
"544","Otu00001",2,3,"Absent","Absent",0.0730953159385941,0,0.000306968177632252,"54"
"674","Otu00001",2,3,"Absent","Absent",0.266441483755959,0,0.000253961804144657,"67"
"824","Otu00001",2,3,"Absent","Absent",0.02082442724519,0,0.00121976011384428,"82"
"904","Otu00001",2,3,"Absent","Absent",0.183522101172519,0,0,"90"
"1014","Otu00001",2,3,"Absent","Absent",0.03647690645455,0,0.000203210729526519,"101"
"1084","Otu00001",2,3,"Absent","Absent",0.0139047403544877,0,0.000305421226775261,"108"
"1174","Otu00001",2,3,"Absent","Absent",0.00254786043963549,0,0.000152315190901706,"117"
"1244","Otu00001",2,3,"Absent","Absent",0.0330507050821594,0,0.000968498317871343,"124"
"554","Otu00001",2,3,"Present","Present",0.358196536835113,0.358196536835113,0.291799403966704,"55"
"384","Otu00001",2,3,"Present","Present",0.327983315344203,0.327983315344203,0.383285009410448,"38"
"564","Otu00001",2,3,"Present","Present",0.452144435921162,0.452144435921162,0.58247869789275,"56"
"917","Otu00001",2,3,"Absent","Absent",0.118216531488298,0,0.00240889754497463,"91"
"1554","Otu00001",2,3,"Present","Present",0.278180608447563,0.278180608447563,0.261762686803612,"155"
"1644","Otu00001",2,3,"Absent","Absent",0.0323367270545544,0,0,"164"
"1794","Otu00001",2,3,"Present","Present",0.461787127420049,0.461787127420049,0.281331934976403,"179"
"1854","Otu00001",2,3,"Present","Present",0.465535891641062,0.465535891641062,0.337004285791786,"185"
"1924","Otu00001",2,3,"Present","Present",0.390088409623737,0.390088409623737,0.336423118865867,"192"
"2034","Otu00001",2,3,"Present","Present",0.360689945471899,0.360689945471899,0.112262612446736,"203"
"2104","Otu00001",2,3,"Absent","Absent",0.00761971160870794,0,0,"210"
"2194","Otu00001",2,3,"Present","Present",0.432846535374304,0.432846535374304,0.748951835566009,"219"
"2274","Otu00001",2,3,"Absent","Absent",0.0323367270545544,0,0,"227"
"2434","Otu00001",2,3,"Present","Absent",0.129817674964379,0.129817674964379,0,"243"
"417","Otu00001",2,3,"Absent","Absent",0.0458401372260401,0,0,"4"
"1504","Otu00001",2,3,"Present","Present",0.557194436325396,0.557194436325396,0.386487172974346,"150"
"1714","Otu00001",2,3,"Absent","Present",0.0323367270545544,0,0.0119905310827501,"171"
"2144","Otu00001",2,3,"Present","Absent",0.316282880648306,0.316282880648306,0,"214"
"2454","Otu00001",2,3,"Absent","Absent",0.0323367270545544,0,0,"245"
"644","Otu00001",2,4,"Present","Present",0.116435721731337,0.116435721731337,0.217797888386124,"64"
"654","Otu00001",2,4,"Absent","Absent",0.0371305156747806,0,0,"65"
"934","Otu00001",2,4,"Present","Absent",0.118957765248477,0.118957765248477,0,"93"
"815","Otu00001",2,4,"Present","Absent",0.244871436078773,0.244871436078773,0,"8"
"189","Otu00001",2,4,"Present","Present",0.0627934742936358,0.0627934742936358,0.319810543657331,"18"
"264","Otu00001",2,4,"Present","Present",0.0655475672853066,0.0655475672853066,0.369424478768415,"26"
"404","Otu00001",2,4,"Present","Present",0.241935889455969,0.241935889455969,0.389426998368679,"40"
"604","Otu00001",2,4,"Present","Absent",0.037471911269276,0.037471911269276,0.000514694528797159,"60"
"684","Otu00001",2,4,"Absent","Absent",0.0366674263138833,0,0.00133005934110906,"68"
"834","Otu00001",2,4,"Present","Absent",0.0470782873786639,0.0470782873786639,0.000101327388793191,"83"
"944","Otu00001",2,4,"Absent","Absent",0.01332423987586,0,0.000101081572829273,"94"
"1024","Otu00001",2,4,"Present","Absent",0.00240536535078693,0.00240536535078693,0.000252436007472106,"102"
"1094","Otu00001",2,4,"Absent","Absent",0.00243037978908502,0,5.06816684405251e-05,"109"
"1184","Otu00001",2,4,"Absent","Absent",0.0549783491615734,0,0.00056013850697627,"118"
"1254","Otu00001",2,4,"Absent","Absent",0.0476645401888774,0,0.000358680057388809,"125"
