"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"714","Otu00011",1,5,"Absent","Absent",0.00125801647264644,0,0,"7"
"340","Otu00012",1,1,"Absent","Absent",8.57459612686952e-05,0,0,"3"
"1711","Otu00012",1,1,"Absent","Absent",4.44425701044146e-05,0,0,"17"
"2411","Otu00012",1,1,"Absent","Absent",0.000235217083394139,0,0,"24"
"4511","Otu00012",1,1,"Absent","Absent",0.0033679815022231,0,0,"45"
"6611","Otu00012",1,1,"Absent","Absent",0.00598188852533399,0,0,"66"
"9411","Otu00012",1,1,"Absent","Absent",0.0261857772665799,0,0,"94"
"10113","Otu00012",1,1,"Absent","Absent",0.0101229244782209,0,0,"101"
"10811","Otu00012",1,1,"Absent","Absent",0.000313697886087728,0,0,"108"
"3114","Otu00012",1,1,"Absent","Absent",0.00421399639773992,0,0,"31"
"3811","Otu00012",1,1,"Absent","Absent",0.000885626104340369,0,0,"38"
"5211","Otu00012",1,1,"Absent","Absent",0.00172998794333269,0,0,"52"
"7311","Otu00012",1,1,"Absent","Absent",0.00247887334267937,0,0,"73"
"1041","Otu00012",1,1,"Absent","Absent",0.0120381041846589,0,0,"10"
"1811","Otu00012",1,2,"Absent","Absent",0.00158002800288732,0,0,"18"
"2511","Otu00012",1,2,"Absent","Absent",0.000488500393522969,0,0,"25"
"3212","Otu00012",1,2,"Absent","Absent",9.79873443411078e-06,0,0,"32"
"4611","Otu00012",1,2,"Absent","Absent",0.00461064530745076,0,0,"46"
"5311","Otu00012",1,2,"Absent","Absent",0.00380720459695219,0,0,"53"
"6011","Otu00012",1,2,"Absent","Absent",0.0109271763631012,0,0,"60"
"6711","Otu00012",1,2,"Absent","Absent",0.000514200403830258,0,0,"67"
"7411","Otu00012",1,2,"Absent","Absent",0.00697009158651211,0,0,"74"
"8111","Otu00012",1,2,"Absent","Absent",0.0064864891360584,0,0,"81"
"8811","Otu00012",1,2,"Absent","Absent",0.0109480033258933,0,0,"88"
"9511","Otu00012",1,2,"Present","Absent",0.0405904045398818,0.0405904045398818,0,"95"
"10212","Otu00012",1,2,"Absent","Absent",0.00291111609710121,0,0,"102"
"10911","Otu00012",1,2,"Absent","Absent",0.00809800223185402,0,0,"109"
"11611","Otu00012",1,2,"Absent","Absent",0.0345769795567335,0,0,"116"
"12311","Otu00012",1,2,"Absent","Absent",0.000147268567224157,0,0,"123"
"432","Otu00012",1,2,"Absent","Absent",0.0289734003188904,0,0,"4"
"1131","Otu00012",1,2,"Absent","Absent",7.77953916209751e-06,0,0,"11"
"1911","Otu00012",1,3,"Absent","Absent",0.00100418765855341,0,0,"19"
"2611","Otu00012",1,3,"Absent","Absent",0.009383373089133,0,0,"26"
"3311","Otu00012",1,3,"Absent","Absent",0.00146901336486026,0,0,"33"
"4011","Otu00012",1,3,"Absent","Absent",0.00603063415820335,0,0,"40"
"4711","Otu00012",1,3,"Absent","Absent",0.00900859175015408,0,5.02942211939848e-05,"47"
"5411","Otu00012",1,3,"Absent","Absent",0.00675874612367908,0,0,"54"
"6114","Otu00012",1,3,"Absent","Absent",0.0278549256161869,0,0,"61"
"6811","Otu00012",1,3,"Absent","Absent",0.0118335046655895,0,0,"68"
"7511","Otu00012",1,3,"Absent","Absent",0.00988337703566031,0,0,"75"
"8211","Otu00012",1,3,"Absent","Absent",0.0175987542027055,0,0,"82"
"8911","Otu00012",1,3,"Absent","Absent",0.0214644359102022,0,0,"89"
"9611","Otu00012",1,3,"Absent","Absent",0.00380057437697124,0,0,"96"
"10311","Otu00012",1,3,"Absent","Absent",0.00368192074944168,0,0,"103"
"11011","Otu00012",1,3,"Absent","Absent",0.00174587383851595,0,0,"110"
"11711","Otu00012",1,3,"Absent","Absent",0.00240462826144293,0,0,"117"
"12411","Otu00012",1,3,"Absent","Absent",0.00285007899291901,0,0,"124"
"1215","Otu00012",1,3,"Absent","Absent",0.0239224927066723,0,0,"12"
"2011","Otu00012",1,4,"Absent","Absent",0.0254154343840567,0,0,"20"
"3411","Otu00012",1,4,"Absent","Absent",0.016990761705418,0,0,"34"
"7611","Otu00012",1,4,"Absent","Absent",0.00420669163900665,0,0,"76"
"8311","Otu00012",1,4,"Absent","Absent",0.00316209598047046,0,0,"83"
"9011","Otu00012",1,4,"Absent","Absent",0.0370596434249207,0,0,"90"
"9711","Otu00012",1,4,"Absent","Absent",0.00944882681672826,0,0,"97"
"11114","Otu00012",1,4,"Absent","Absent",0.0224978788927837,0,0,"111"
"11811","Otu00012",1,4,"Absent","Absent",0.0134928433263662,0,0,"118"
"12511","Otu00012",1,4,"Absent","Absent",0.0104471074012909,0,0,"125"
"2711","Otu00012",1,4,"Absent","Absent",0.0267502143415568,0,0,"27"
"4114","Otu00012",1,4,"Absent","Absent",0.00982384541227432,0,0,"41"
"4811","Otu00012",1,4,"Absent","Absent",0.0135342033490646,0,0,"48"
"5511","Otu00012",1,4,"Absent","Absent",0.018258367537034,0,0,"55"
"6212","Otu00012",1,4,"Absent","Absent",0.0149547880033478,0,0,"62"
"6911","Otu00012",1,4,"Absent","Absent",0.0148221274047082,0,0,"69"
"641","Otu00012",1,4,"Absent","Absent",0.0244569972874615,0,0,"6"
"1411","Otu00012",1,5,"Absent","Absent",0.0839002748145883,0,0,"14"
"2111","Otu00012",1,5,"Absent","Absent",0.00934351461335436,0,0,"21"
"9811","Otu00012",1,5,"Absent","Absent",0.000274238154956124,0,0,"98"
"10511","Otu00012",1,5,"Absent","Absent",0.0187675635571219,0,0,"105"
"11212","Otu00012",1,5,"Absent","Absent",0.000143980029800176,0,0,"112"
"11911","Otu00012",1,5,"Absent","Absent",6.55672342111772e-05,0,0,"119"
"12611","Otu00012",1,5,"Absent","Absent",0.011437623347491,0,0,"126"
"3511","Otu00012",1,5,"Absent","Absent",0.00875319684546885,0,0,"35"
"4212","Otu00012",1,5,"Absent","Absent",0.00106548842149501,0,0,"42"
"4911","Otu00012",1,5,"Absent","Absent",0.00192703684399419,0,0,"49"
"5611","Otu00012",1,5,"Absent","Absent",0.00707954597088355,0,0,"56"
"6311","Otu00012",1,5,"Absent","Absent",0.00115005427333352,0,0,"63"
"7011","Otu00012",1,5,"Absent","Absent",0.00361475534395453,0,0,"70"
"8411","Otu00012",1,5,"Absent","Absent",0.0105929786216923,0,0,"84"
"9111","Otu00012",1,5,"Absent","Absent",0.00101720120005075,0,0,"91"
"715","Otu00012",1,5,"Absent","Absent",0.00885103434477172,0,0,"7"
"350","Otu00013",1,1,"Present","Absent",0.000444379330200444,0.000444379330200444,0,"3"
"1712","Otu00013",1,1,"Absent","Absent",0.0189427922640328,0,0,"17"
"2412","Otu00013",1,1,"Absent","Absent",0.0040170438496842,0,0.00055925568152931,"24"
"4512","Otu00013",1,1,"Absent","Absent",0.000749139726503381,0,0.00665865625312907,"45"
"6612","Otu00013",1,1,"Present","Present",0.019666312464364,0.019666312464364,0.228451797385621,"66"
"9412","Otu00013",1,1,"Absent","Present",0.00315431752126646,0,0.0411402001415142,"94"
"10114","Otu00013",1,1,"Absent","Present",0.0417032513122084,0,0.020168664905507,"101"
"10812","Otu00013",1,1,"Absent","Present",0.00666765264447384,0,0.0186815983710868,"108"
"3115","Otu00013",1,1,"Absent","Absent",0.0017278844969406,0,0.00285874725611312,"31"
"3812","Otu00013",1,1,"Absent","Absent",0.00883008784684567,0,0.00417111755430083,"38"
"5212","Otu00013",1,1,"Present","Present",0.0386789020005944,0.0386789020005944,0.0339260167586348,"52"
"7312","Otu00013",1,1,"Present","Present",0.0861315289762936,0.0861315289762936,0.13025166923472,"73"
"1042","Otu00013",1,1,"Absent","Absent",0.0311083236413132,0,0,"10"
"1812","Otu00013",1,2,"Absent","Absent",0.0024511330539729,0,0,"18"
"2512","Otu00013",1,2,"Absent","Absent",0.999622543146428,0,0.000508543531326282,"25"
"3213","Otu00013",1,2,"Absent","Absent",0.0452118538394244,0,0.00505824647455549,"32"
"4612","Otu00013",1,2,"Absent","Absent",0.0192430225627427,0,0.0056716570435849,"46"
"5312","Otu00013",1,2,"Absent","Present",0.0587097214530348,0,0.0184796519068339,"53"
"6012","Otu00013",1,2,"Absent","Present",0.0634094989429784,0,0.0265067682330537,"60"
"6712","Otu00013",1,2,"Absent","Absent",0.00139910764627536,0,0.0050284437220642,"67"
"7412","Otu00013",1,2,"Absent","Absent",0.0149876121930166,0,0.0023777002074164,"74"
"8112","Otu00013",1,2,"Absent","Absent",0.0764493166597186,0,0.00111364211592002,"81"
"8812","Otu00013",1,2,"Present","Absent",0.180838299044584,0.180838299044584,0.00197338460760006,"88"
"9512","Otu00013",1,2,"Present","Absent",0.0682149530934955,0.0682149530934955,0.00414392561148171,"95"
"10213","Otu00013",1,2,"Present","Absent",0.0157897339570373,0.0157897339570373,0.0045438481344979,"102"
"10912","Otu00013",1,2,"Present","Absent",0.0118625927073806,0.0118625927073806,0.0014190867163347,"109"
"11612","Otu00013",1,2,"Absent","Absent",0.160696444195467,0,0,"116"
"12312","Otu00013",1,2,"Absent","Absent",0.0283544519297653,0,0.00631879331430901,"123"
"433","Otu00013",1,2,"Absent","Absent",0.00185747868362104,0,0,"4"
"1132","Otu00013",1,2,"Absent","Absent",0.00962019756013178,0,0,"11"
"1912","Otu00013",1,3,"Absent","Absent",0.0194631811459489,0,0,"19"
"2612","Otu00013",1,3,"Absent","Absent",0.00387811587675519,0,0.0017331905999898,"26"
"3312","Otu00013",1,3,"Absent","Absent",0.0178065835012319,0,0.0028498727735369,"33"
"4012","Otu00013",1,3,"Absent","Absent",0.00556863386100031,0,0.00448613376835237,"40"
"4712","Otu00013",1,3,"Absent","Present",0.00185682545003376,0,0.0109641402202887,"47"
"5412","Otu00013",1,3,"Absent","Present",0.0655142147127569,0,0.0292642996009414,"54"
"6115","Otu00013",1,3,"Absent","Present",0.0540757353946428,0,0.02170018936486,"61"
"6812","Otu00013",1,3,"Absent","Present",0.0836561846423784,0,0.0163699611213423,"68"
"7512","Otu00013",1,3,"Present","Present",0.0188030081581763,0.0188030081581763,0.0157488367336504,"75"
"8212","Otu00013",1,3,"Absent","Absent",0.0298305404016468,0,0.00553974385037609,"82"
"8912","Otu00013",1,3,"Absent","Absent",0.00564917807863495,0,0.00565547460131452,"89"
"9612","Otu00013",1,3,"Absent","Absent",0.00522961432693968,0,0.0031532906113315,"96"
"10312","Otu00013",1,3,"Absent","Absent",0.0119442309467262,0,0.000405679513184584,"103"
"11012","Otu00013",1,3,"Absent","Absent",0.0210098728624286,0,0.000254039223656133,"110"
"11712","Otu00013",1,3,"Absent","Absent",0.0184161956992759,0,0.000152315190901706,"117"
"12412","Otu00013",1,3,"Absent","Absent",0.00535648572735766,0,0.000407788765419513,"124"
"1216","Otu00013",1,3,"Absent","Absent",0.0026991395265243,0,0,"12"
"2012","Otu00013",1,4,"Absent","Absent",0.0381119223854726,0,0,"20"
"3412","Otu00013",1,4,"Absent","Absent",0.025999791158755,0,0,"34"
"7612","Otu00013",1,4,"Absent","Absent",0.107681203135512,0,0.00131326396605718,"76"
"8312","Otu00013",1,4,"Absent","Absent",0.123056601472035,0,0.00157057452629446,"83"
"9012","Otu00013",1,4,"Present","Absent",0.139255750119488,0.139255750119488,0.00160447181822887,"90"
"9712","Otu00013",1,4,"Absent","Absent",0.097432223387084,0,0.000771604938271605,"97"
"11115","Otu00013",1,4,"Present","Absent",0.134072782793337,0.134072782793337,0.000565291124929339,"111"
"11812","Otu00013",1,4,"Present","Absent",0.118292859017741,0.118292859017741,0.000458295142071494,"118"
"12512","Otu00013",1,4,"Present","Absent",0.097173595888102,0.097173595888102,0,"125"
"2712","Otu00013",1,4,"Absent","Absent",0.0124454176722489,0,0,"27"
"4115","Otu00013",1,4,"Absent","Absent",0.0197468822050198,0,0,"41"
"4812","Otu00013",1,4,"Present","Absent",0.13396729142828,0.13396729142828,0,"48"
"5512","Otu00013",1,4,"Absent","Absent",0.159375221432192,0,0,"55"
"6213","Otu00013",1,4,"Absent","Absent",0.170598458630983,0,0,"62"
"6912","Otu00013",1,4,"Absent","Absent",0.165937827628459,0,0.000615447738229562,"69"
"642","Otu00013",1,4,"Absent","Absent",0.0169742365863787,0,0,"6"
"1412","Otu00013",1,5,"Absent","Absent",1.78626944060941e-05,0,0,"14"
"2112","Otu00013",1,5,"Absent","Absent",5.73180850336982e-06,0,0,"21"
"9812","Otu00013",1,5,"Absent","Absent",0.000446041508004177,0,0.000255010965471515,"98"
"10512","Otu00013",1,5,"Absent","Absent",9.24737279611413e-05,0,0.000357398141529664,"105"
"11213","Otu00013",1,5,"Absent","Absent",6.05240962468575e-06,0,0.000305639040293413,"112"
"11912","Otu00013",1,5,"Absent","Absent",9.3011515848275e-06,0,0.00101626016260163,"119"
"12612","Otu00013",1,5,"Absent","Absent",4.69637769296243e-06,0,0.000868011233086546,"126"
"3512","Otu00013",1,5,"Absent","Absent",5.00511387492334e-05,0,0.00752880921895006,"35"
"4213","Otu00013",1,5,"Absent","Absent",2.80908622431842e-05,0,0.00913731495661052,"42"
"4912","Otu00013",1,5,"Absent","Present",0.000329889231169774,0,0.0174148409172157,"49"
"5612","Otu00013",1,5,"Absent","Present",0.0186765533892137,0,0.0230113781315373,"56"
"6312","Otu00013",1,5,"Absent","Present",0.0708419044248364,0,0.023449900158722,"63"
"7012","Otu00013",1,5,"Present","Present",0.0307591181790289,0.0307591181790289,0.0725678239909739,"70"
"8412","Otu00013",1,5,"Absent","Absent",0.0212042937809483,0,0.00402424736386328,"84"
"9112","Otu00013",1,5,"Absent","Absent",0.000170747970166945,0,0.00138383475987904,"91"
"716","Otu00013",1,5,"Absent","Absent",0.000505871992819467,0,0,"7"
"360","Otu00014",1,1,"Absent","Absent",0.0218618059647737,0,0,"3"
"1713","Otu00014",1,1,"Absent","Absent",0.0465352824280994,0,0,"17"
"2413","Otu00014",1,1,"Absent","Absent",0.066368872496021,0,0,"24"
"4513","Otu00014",1,1,"Absent","Absent",0.0543815758443716,0,5.0065084609993e-05,"45"
"6613","Otu00014",1,1,"Absent","Present",0.0518563358838622,0,0.0103656045751634,"66"
"9413","Otu00014",1,1,"Absent","Absent",0.0513665732273226,0,0,"94"
"10115","Otu00014",1,1,"Absent","Absent",0.0472797979472056,0,0,"101"
"10813","Otu00014",1,1,"Absent","Absent",0.0490253518241541,0,0,"108"
"3116","Otu00014",1,1,"Absent","Absent",0.0557197695443575,0,0,"31"
"3813","Otu00014",1,1,"Absent","Absent",0.235002672335692,0,0,"38"
"5213","Otu00014",1,1,"Absent","Absent",0.0490819322940279,0,0.000562027386061721,"52"
"7313","Otu00014",1,1,"Absent","Absent",0.0451871852790516,0,0,"73"
"1043","Otu00014",1,1,"Absent","Absent",0.228141410954096,0,0,"10"
"1813","Otu00014",1,2,"Absent","Absent",0.000295986774612509,0,0,"18"
"2513","Otu00014",1,2,"Absent","Absent",0.0281814734552967,0,0,"25"
"3214","Otu00014",1,2,"Absent","Absent",0.0409117916018561,0,0,"32"
"4613","Otu00014",1,2,"Absent","Absent",0.045831733146068,0,0.00117520821623831,"46"
"5313","Otu00014",1,2,"Absent","Present",0.107846949314505,0,0.0484259022267725,"53"
"6013","Otu00014",1,2,"Absent","Absent",0.00277855663331615,0,0.00216171702094807,"60"
"6713","Otu00014",1,2,"Absent","Absent",0.421562608451702,0,0,"67"
"7413","Otu00014",1,2,"Absent","Absent",0.29349334175509,0,0,"74"
"8113","Otu00014",1,2,"Absent","Absent",0.0477690693907333,0,0,"81"
"8813","Otu00014",1,2,"Absent","Absent",0.000296024260288642,0,0,"88"
"9513","Otu00014",1,2,"Absent","Absent",1.70961589405874e-05,0,0,"95"
"10214","Otu00014",1,2,"Absent","Absent",0.00394810437105654,0,0,"102"
"10913","Otu00014",1,2,"Absent","Absent",0.0122134267311767,0,0,"109"
"11613","Otu00014",1,2,"Absent","Absent",0.0123036549161722,0,0,"116"
"12313","Otu00014",1,2,"Absent","Absent",0.00164283878456201,0,0,"123"
"434","Otu00014",1,2,"Absent","Absent",0.00331749005380661,0,0,"4"
"1133","Otu00014",1,2,"Absent","Absent",0.00138402288692743,0,0,"11"
"1913","Otu00014",1,3,"Absent","Absent",0.03051725657669,0,0,"19"
"2613","Otu00014",1,3,"Absent","Absent",0.147955253938277,0,0,"26"
"3313","Otu00014",1,3,"Absent","Absent",0.28066884057016,0,0,"33"
"4013","Otu00014",1,3,"Absent","Absent",0.0835527324775631,0,0.000713703099510604,"40"
"4713","Otu00014",1,3,"Absent","Present",0.036182536043887,0,0.0982749082130463,"47"
"5413","Otu00014",1,3,"Absent","Present",0.0387643327725966,0,0.0200552542719738,"54"
"6116","Otu00014",1,3,"Absent","Absent",0.0345674135213235,0,0.00112595322176161,"61"
"6813","Otu00014",1,3,"Absent","Absent",0.0332285930795406,0,5.11561285041948e-05,"68"
"7513","Otu00014",1,3,"Absent","Absent",0.15365400038303,0,0,"75"
"8213","Otu00014",1,3,"Absent","Absent",0.0404816206181573,0,0,"82"
"8913","Otu00014",1,3,"Absent","Absent",0.0438046358870969,0,0,"89"
"9613","Otu00014",1,3,"Absent","Absent",0.327595067869241,0,0,"96"
"10313","Otu00014",1,3,"Absent","Absent",0.114840525738007,0,0,"103"
"11013","Otu00014",1,3,"Absent","Absent",0.110198323209641,0,0,"110"
"11713","Otu00014",1,3,"Absent","Absent",0.590527758524314,0,0,"117"
"12413","Otu00014",1,3,"Absent","Absent",0.0304888914262548,0,0,"124"
"1217","Otu00014",1,3,"Absent","Absent",0.144088365513819,0,0,"12"
"2013","Otu00014",1,4,"Absent","Absent",0.0669012578139365,0,0,"20"
"3413","Otu00014",1,4,"Absent","Absent",0.247643254593959,0,0,"34"
"7613","Otu00014",1,4,"Absent","Absent",0.0627938684876119,0,0.00399030205071219,"76"
"8313","Otu00014",1,4,"Absent","Absent",0.0588007645138304,0,0.000506636943965954,"83"
"9013","Otu00014",1,4,"Absent","Absent",0.0288320154866393,0,0.000310542932560426,"90"
"9713","Otu00014",1,4,"Absent","Absent",0.0658857878948209,0,0,"97"
"11116","Otu00014",1,4,"Absent","Absent",0.191648260923701,0,0,"111"
"11813","Otu00014",1,4,"Absent","Absent",0.0994595387094698,0,0,"118"
"12513","Otu00014",1,4,"Absent","Absent",0.0617630505917352,0,0,"125"
"2713","Otu00014",1,4,"Absent","Absent",0.0662464373848109,0,0,"27"
"4116","Otu00014",1,4,"Absent","Absent",0.178805945067847,0,0,"41"
"4813","Otu00014",1,4,"Absent","Absent",0.180080561308188,0,0,"48"
"5513","Otu00014",1,4,"Absent","Absent",0.105760384226875,0,0,"55"
"6214","Otu00014",1,4,"Absent","Absent",0.116172140539461,0,0.00393801462691147,"62"
"6913","Otu00014",1,4,"Present","Present",0.278189950191097,0.278189950191097,0.0779054261975587,"69"
"643","Otu00014",1,4,"Absent","Absent",0.000282736534503652,0,0,"6"
"1413","Otu00014",1,5,"Absent","Absent",0.283708655466751,0,0,"14"
"2113","Otu00014",1,5,"Absent","Absent",0.0803909703250925,0,0,"21"
"9813","Otu00014",1,5,"Absent","Absent",0.155462594072052,0,5.10021930943031e-05,"98"
"10513","Otu00014",1,5,"Absent","Absent",0.109556265706219,0,0.000102113754722761,"105"
"11214","Otu00014",1,5,"Absent","Absent",0.165281856142362,0,0,"112"
"11913","Otu00014",1,5,"Absent","Absent",0.0843368484027467,0,0.000101626016260163,"119"
"12613","Otu00014",1,5,"Absent","Absent",0.000364936051746297,0,0,"126"
"3513","Otu00014",1,5,"Absent","Absent",0.0669714490661598,0,0,"35"
"4214","Otu00014",1,5,"Absent","Absent",0.078245764533866,0,0,"42"
"4913","Otu00014",1,5,"Absent","Absent",0.0836941295025311,0,0,"49"
"5613","Otu00014",1,5,"Absent","Absent",0.079285095840854,0,0,"56"
"6313","Otu00014",1,5,"Absent","Absent",0.0680474903301967,0,0.00250883211305105,"63"
"7013","Otu00014",1,5,"Present","Present",0.248668471051296,0.248668471051296,0.118775321811375,"70"
"8413","Otu00014",1,5,"Absent","Absent",0.084422600393371,0,0,"84"
"9113","Otu00014",1,5,"Absent","Absent",0.221479545110229,0,0.000102506278509559,"91"
"717","Otu00014",1,5,"Absent","Absent",0.066892444963744,0,0,"7"
"361","Otu00015",1,1,"Absent","Absent",1.32669102207804e-06,0,0,"3"
"1714","Otu00015",1,1,"Absent","Absent",0.00850575040097176,0,0.00397604048332128,"17"
"2414","Otu00015",1,1,"Present","Present",0.027847042774209,0.027847042774209,0.0310641110376735,"24"
"4514","Otu00015",1,1,"Absent","Absent",0.00751332855791679,0,0.00600781015319916,"45"
"6614","Otu00015",1,1,"Absent","Absent",0.00191762696216672,0,0.00474877450980392,"66"
"9414","Otu00015",1,1,"Absent","Absent",0.0260758024805428,0,0.000606489436975639,"94"
"10116","Otu00015",1,1,"Absent","Absent",0.00346807232025218,0,0.000914448282869335,"101"
"10814","Otu00015",1,1,"Absent","Absent",0.00112541051244537,0,0.00671926698905574,"108"
"3117","Otu00015",1,1,"Present","Present",0.0724622910522874,0.0724622910522874,0.0202154270253714,"31"
"3814","Otu00015",1,1,"Present","Present",0.047136387876352,0.047136387876352,0.0109364667582278,"38"
"5214","Otu00015",1,1,"Absent","Absent",0.00263039865902445,0,0.0018904557531167,"52"
"7314","Otu00015",1,1,"Present","Absent",0.0052686583134604,0.0052686583134604,0.00693374422187981,"73"
"1044","Otu00015",1,1,"Absent","Absent",0.000571809318020129,0,0,"10"
"1814","Otu00015",1,2,"Absent","Absent",0.021573669106626,0,0.00221375617792422,"18"
"2514","Otu00015",1,2,"Present","Present",0.0183046416793355,0.0183046416793355,0.0251220504475183,"25"
"3215","Otu00015",1,2,"Present","Present",0.045777457359777,0.045777457359777,0.014510525240139,"32"
"4614","Otu00015",1,2,"Absent","Absent",0.0153419523377681,0,0.00899289765469317,"46"
"5314","Otu00015",1,2,"Absent","Present",0.0168161964215047,0,0.0186844125927822,"53"
"6014","Otu00015",1,2,"Absent","Present",0.0105237988496707,0,0.0112203407277781,"60"
"6714","Otu00015",1,2,"Absent","Absent",0.00472901658733632,0,0.000965054855749695,"67"
"7414","Otu00015",1,2,"Absent","Absent",0.00889716574017558,0,0,"74"
"8114","Otu00015",1,2,"Absent","Absent",0.013448028449524,0,0,"81"
"8814","Otu00015",1,2,"Absent","Absent",0.00774204875036922,0,0,"88"
"9514","Otu00015",1,2,"Absent","Absent",0.00393059494432611,0,0,"95"
"10215","Otu00015",1,2,"Absent","Absent",0.0230509683005923,0,0,"102"
"10914","Otu00015",1,2,"Absent","Absent",0.0267901074598934,0,0,"109"
"11614","Otu00015",1,2,"Absent","Absent",0.0287794954750214,0,0,"116"
"12314","Otu00015",1,2,"Absent","Absent",0.0339500891574886,0,0,"123"
"435","Otu00015",1,2,"Absent","Absent",0.0196276155620481,0,0,"4"
"1134","Otu00015",1,2,"Absent","Absent",0.0249202083140007,0,0,"11"
"1914","Otu00015",1,3,"Absent","Absent",0.00971057208879784,0,0.00226663919225222,"19"
"2614","Otu00015",1,3,"Present","Present",0.016312151014555,0.016312151014555,0.0281388591527757,"26"
"3314","Otu00015",1,3,"Present","Present",0.0332217886226661,0.0332217886226661,0.023969465648855,"33"
"4014","Otu00015",1,3,"Present","Absent",0.0492983681470256,0.0492983681470256,0.00489396411092985,"40"
"4714","Otu00015",1,3,"Absent","Absent",0.0523549537294684,0,0.00211235729014736,"47"
"5414","Otu00015",1,3,"Absent","Absent",0.0433026644787419,0,0.00184180906579351,"54"
"6117","Otu00015",1,3,"Absent","Absent",0.0200248797786997,0,0.00209836736782845,"61"
"6814","Otu00015",1,3,"Absent","Absent",0.00367402585689173,0,0.00173930836914262,"68"
"7514","Otu00015",1,3,"Absent","Absent",0.000454750932318728,0,0,"75"
"8214","Otu00015",1,3,"Absent","Absent",0.00123781500791468,0,5.08233380768449e-05,"82"
"8914","Otu00015",1,3,"Absent","Absent",0.00120138457280573,0,0.000407601773067713,"89"
"9614","Otu00015",1,3,"Absent","Absent",0.00170387363787462,0,0.00091547146780592,"96"
"10314","Otu00015",1,3,"Absent","Absent",0.009303745625915,0,0.00106490872210953,"103"
"11014","Otu00015",1,3,"Absent","Absent",0.0158366272991591,0,0.00558886292043491,"110"
"11714","Otu00015",1,3,"Absent","Present",0.0140604772799157,0,0.0305645816409423,"117"
"12414","Otu00015",1,3,"Absent","Absent",0.0111339554989835,0,0.0032623101233561,"124"
"1218","Otu00015",1,3,"Absent","Absent",0.00402928830659244,0,0,"12"
"2014","Otu00015",1,4,"Absent","Absent",0.00696150261855686,0,0.000817745067975059,"20"
"3414","Otu00015",1,4,"Present","Present",0.00998237470023877,0.00998237470023877,0.0192572214580468,"34"
"7614","Otu00015",1,4,"Absent","Present",0.00179627772947349,0,0.0158096777452268,"76"
"8314","Otu00015",1,4,"Absent","Present",0.00181612847926628,0,0.0160603911237207,"83"
"9014","Otu00015",1,4,"Absent","Present",0.00444789761028194,0,0.0310025361006159,"90"
"9714","Otu00015",1,4,"Absent","Present",0.0215579367244416,0,0.0200617283950617,"97"
"11117","Otu00015",1,4,"Absent","Present",0.000688133145177272,0,0.0142350583277661,"111"
"11814","Otu00015",1,4,"Absent","Present",0.0109415957027281,0,0.0116101435991445,"118"
"12514","Otu00015",1,4,"Absent","Present",0.00781370923329972,0,0.0127587620414019,"125"
"2714","Otu00015",1,4,"Present","Present",0.0159051444310771,0.0159051444310771,0.0218743626351214,"27"
"4117","Otu00015",1,4,"Absent","Absent",0.00667073192467789,0,0.00842954940226831,"41"
"4814","Otu00015",1,4,"Absent","Absent",0.00591725439764231,0,0.00656087885260909,"48"
"5514","Otu00015",1,4,"Absent","Present",0.0154410992071055,0,0.0134621313328538,"55"
"6215","Otu00015",1,4,"Present","Present",0.0332892593723272,0.0332892593723272,0.0178489234388585,"62"
"6914","Otu00015",1,4,"Present","Present",0.00589983365710336,0.00589983365710336,0.0127192532567443,"69"
"644","Otu00015",1,4,"Absent","Absent",0.00666774514258759,0,0,"6"
"1414","Otu00015",1,5,"Absent","Absent",0.0220518803008016,0,0,"14"
"2114","Otu00015",1,5,"Absent","Absent",0.0203909517281239,0,0.00158868446676575,"21"
"9814","Otu00015",1,5,"Absent","Absent",0.00818766826365304,0,0.00224409649614933,"98"
"10514","Otu00015",1,5,"Absent","Absent",0.00360606706627798,0,0.00239967323598489,"105"
"11215","Otu00015",1,5,"Present","Absent",0.014756822602634,0.014756822602634,0.00494116448474352,"112"
"11914","Otu00015",1,5,"Absent","Absent",0.0160806364434894,0,0.00076219512195122,"119"
"12614","Otu00015",1,5,"Absent","Present",0.00634260096808496,0,0.0352310441664539,"126"
"3514","Otu00015",1,5,"Present","Present",0.0544726890964836,0.0544726890964836,0.0155697823303457,"35"
"4215","Otu00015",1,5,"Present","Present",0.0586295306589162,0.0586295306589162,0.0204185809086268,"42"
"4914","Otu00015",1,5,"Present","Present",0.0493346852626091,0.0493346852626091,0.0171594913436495,"49"
"5614","Otu00015",1,5,"Absent","Present",0.022008869415342,0,0.0104086943211388,"56"
"6314","Otu00015",1,5,"Absent","Absent",0.00952227511132268,0,0.00199682555936716,"63"
"7014","Otu00015",1,5,"Absent","Absent",0.0320111536084582,0,0.00158982511923688,"70"
"8414","Otu00015",1,5,"Absent","Absent",0.00473264031550208,0,0.000967856960929143,"84"
"9114","Otu00015",1,5,"Present","Absent",0.0143824891523979,0.0143824891523979,0.00410025114038235,"91"
"718","Otu00015",1,5,"Absent","Absent",0.00839810260834466,0,0,"7"
"362","Otu00016",1,1,"Absent","Absent",2.24454754352844e-06,0,0,"3"
"1715","Otu00016",1,1,"Absent","Absent",0.000260722383637264,0,0,"17"
"2415","Otu00016",1,1,"Absent","Absent",8.24875368766671e-05,0,0,"24"
"4515","Otu00016",1,1,"Absent","Absent",0.00523268898203054,0,0.00105136677680985,"45"
