"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"793","Otu00006",3,5,"Present","Absent",0.00426377281629043,0.00426377281629043,0.000100689724613603,"79"
"87","Otu00006",3,5,"Present","Absent",0.00418331863651201,0.00418331863651201,0,"8"
"192","Otu00006",3,5,"Present","Present",0.143447609794488,0.143447609794488,0.144343704924789,"19"
"214","Otu00006",3,5,"Present","Present",0.109062702525231,0.109062702525231,0.312560856864654,"21"
"452","Otu00006",3,5,"Present","Present",0.0200572930622915,0.0200572930622915,0.014118353860018,"45"
"602","Otu00006",3,5,"Present","Present",0.0479390210111094,0.0479390210111094,0.0115806268979361,"60"
"663","Otu00006",3,5,"Present","Present",0.0280157597526354,0.0280157597526354,0.0345179738562092,"66"
"832","Otu00006",3,5,"Absent","Absent",0.0085295869157969,0,0.00901813760259398,"83"
"952","Otu00006",3,5,"Absent","Present",0.00110486218227509,0,0.472205376996159,"95"
"974","Otu00006",3,5,"Present","Present",0.021501951561439,0.021501951561439,0.0296296296296296,"97"
"1102","Otu00006",3,5,"Present","Present",0.0671394899905699,0.0671394899905699,0.0207296006503404,"110"
"1182","Otu00006",3,5,"Present","Present",0.07112914185675,0.07112914185675,0.122619411345351,"118"
"1233","Otu00006",3,5,"Absent","Present",0.00265321762672181,0,0.0169180595189564,"123"
"622","Otu00006",3,5,"Present","Present",0.016257607679061,0.016257607679061,0.0542116299289112,"62"
"732","Otu00006",3,5,"Present","Present",0.0350695622904392,0.0350695622904392,0.0395480225988701,"73"
"424","Otu00006",3,5,"Present","Absent",0.00765015730647755,0.00765015730647755,0.00490045941807044,"42"
"78","Otu00006",3,5,"Absent","Absent",0.00239625558966451,0,0,"7"
"153","Otu00006",1,1,"Absent","Present",0.0182694403419277,0,0.0136907561268746,"15"
"914","Otu00006",1,1,"Present","Absent",0.0151120222067404,0.0151120222067404,0.00193808882907133,"9"
"722","Otu00006",1,1,"Present","Absent",0.00524425306107917,0.00524425306107917,0.00441569110700349,"72"
"1072","Otu00006",1,1,"Present","Present",0.0024088945412591,0.0024088945412591,0.0531746867431821,"107"
"310","Otu00006",1,1,"Absent","Absent",0.0224725631925762,0,0.000866904640489546,"3"
"201","Otu00006",1,1,"Absent","Present",0.0145675775509819,0,0.0584687723602167,"20"
"323","Otu00006",1,1,"Absent","Absent",0.0064665539436735,0,0.0028101369303086,"32"
"462","Otu00006",1,1,"Absent","Absent",0.0138432373627172,0,0.00470083286495325,"46"
"613","Otu00006",1,1,"Absent","Present",0.00668513091917778,0,0.0150980091099852,"61"
"752","Otu00006",1,1,"Present","Present",0.0184394810095913,0.0184394810095913,0.068108605614358,"75"
"883","Otu00006",1,1,"Present","Present",0.0365416414236863,0.0365416414236863,0.124323230278804,"88"
"961","Otu00006",1,1,"Present","Present",0.0155832533915676,0.0155832533915676,0.0405350422134066,"96"
"1033","Otu00006",1,1,"Present","Present",0.121410543441078,0.121410543441078,0.0209432048681542,"103"
"1112","Otu00006",1,1,"Present","Present",0.0525041758302719,0.0525041758302719,0.0518012230844339,"111"
"1192","Otu00006",1,1,"Present","Present",0.0822075121251574,0.0822075121251574,0.220985772357724,"119"
"272","Otu00006",1,1,"Present","Absent",0.0146299184454934,0.0146299184454934,0.00418111360391597,"27"
"693","Otu00006",1,1,"Present","Present",0.00488897275688179,0.00488897275688179,0.0554415837521797,"69"
"351","Otu00006",1,1,"Absent","Present",0.00581223652086305,0,0.0113188220230474,"35"
"703","Otu00006",1,1,"Present","Present",0.0180841475062354,0.0180841475062354,0.0215908508128622,"70"
"1110","Otu00006",1,1,"Present","Present",0.0154379700450675,0.0154379700450675,0.017664530248554,"11"
"223","Otu00006",1,2,"Present","Present",0.000966638362834945,0.000966638362834945,0.123601935181813,"22"
"444","Otu00006",1,2,"Present","Absent",0.00116287614861203,0.00116287614861203,0.000455051066841946,"44"
"794","Otu00006",1,2,"Present","Absent",0.00209085022526731,0.00209085022526731,0.000100689724613603,"79"
"1144","Otu00006",1,2,"Absent","Absent",0.00187101733686628,0,0,"114"
"143","Otu00006",1,2,"Present","Present",3.49532703677709e-05,3.49532703677709e-05,0.0112768279374318,"14"
"215","Otu00006",1,2,"Present","Present",0.00163649262365809,0.00163649262365809,0.312560856864654,"21"
"333","Otu00006",1,2,"Absent","Absent",0.00619085477879551,0,0.00310432569974555,"33"
"474","Otu00006",1,2,"Absent","Present",0.00798019205675215,0,0.0212744555650556,"47"
"664","Otu00006",1,2,"Present","Present",0.061469286368422,0.061469286368422,0.0345179738562092,"66"
"764","Otu00006",1,2,"Present","Absent",0.00559468256349858,0.00559468256349858,0.00636427922012324,"76"
"893","Otu00006",1,2,"Present","Present",0.0211025475559032,0.0211025475559032,0.0265960156926683,"89"
"975","Otu00006",1,2,"Absent","Present",0.00706964270228268,0,0.0296296296296296,"97"
"1053","Otu00006",1,2,"Present","Present",0.019272130345986,0.019272130345986,0.138415194526703,"105"
"1124","Otu00006",1,2,"Present","Present",0.0268871878776446,0.0268871878776446,0.170546584483725,"112"
"1234","Otu00006",1,2,"Present","Present",0.0474241060963108,0.0474241060963108,0.0169180595189564,"123"
"414","Otu00006",1,2,"Absent","Present",0.0114988131527553,0,0.0211505057729641,"41"
"313","Otu00006",1,2,"Absent","Absent",0.00250643661462728,0,0.00270560008167849,"31"
"425","Otu00006",1,2,"Present","Absent",0.0177039435606564,0.0177039435606564,0.00490045941807044,"42"
"843","Otu00006",1,2,"Present","Present",0.0634175534399888,0.0634175534399888,0.133513320768173,"84"
"710","Otu00006",1,2,"Absent","Absent",4.71283495100178e-05,0,0,"7"
"128","Otu00006",1,2,"Present","Present",0.000640322123198351,0.000640322123198351,0.0153571990146234,"12"
"363","Otu00006",1,3,"Present","Present",0.000650281975530267,0.000650281975530267,0.021775283234591,"36"
"513","Otu00006",1,3,"Present","Absent",0.0138332379795449,0.0138332379795449,0,"51"
"863","Otu00006",1,3,"Present","Absent",0.000944869083705217,0.000944869083705217,0.000411416816662381,"86"
"1213","Otu00006",1,3,"Present","Absent",0.000180108151064425,0.000180108151064425,0.000876062870394228,"121"
"173","Otu00006",1,3,"Present","Present",0.0633684842370115,0.0633684842370115,0.10755964060725,"17"
"243","Otu00006",1,3,"Present","Absent",0.0666002169835478,0.0666002169835478,0.00833799379734608,"24"
"343","Otu00006",1,3,"Present","Absent",0.00985426142459512,0.00985426142459512,0.0065719089102858,"34"
"533","Otu00006",1,3,"Absent","Absent",0.0385759458163397,0,0.00829280778090607,"53"
"673","Otu00006",1,3,"Present","Present",0.00368520300533992,0.00368520300533992,0.019250304754165,"67"
"813","Otu00006",1,3,"Present","Present",0.00294423431590814,0.00294423431590814,0.0249557074158441,"81"
"903","Otu00006",1,3,"Present","Present",0.0334511029309998,0.0334511029309998,0.0276900781533047,"90"
"983","Otu00006",1,3,"Present","Present",0.253624363644022,0.253624363644022,0.0541643290661498,"98"
"1083","Otu00006",1,3,"Present","Present",0.0182535072914023,0.0182535072914023,0.18345635021634,"108"
"1163","Otu00006",1,3,"Present","Present",0.0879895494985469,0.0879895494985469,0.149761845073953,"116"
"1243","Otu00006",1,3,"Present","Present",0.00289209666841982,0.00289209666841982,0.0251299826689775,"124"
"483","Otu00006",1,3,"Present","Present",0.0233095790252432,0.0233095790252432,0.0208015461295901,"48"
"383","Otu00006",1,3,"Present","Absent",0.00481777533964797,0.00481777533964797,0.00559540159723282,"38"
"493","Otu00006",1,3,"Present","Present",0.0445129473010288,0.0445129473010288,0.010111843113222,"49"
"915","Otu00006",1,3,"Present","Present",0.103073725372534,0.103073725372534,0.0747270770334683,"91"
"415","Otu00006",1,3,"Absent","Absent",0.00220594432024177,0,0,"4"
"643","Otu00006",1,4,"Absent","Present",0.00148186810353942,0,0.0708898944193062,"64"
"583","Otu00006",1,4,"Absent","Absent",0.0428892096736814,0,0,"58"
"933","Otu00006",1,4,"Present","Absent",0.102655275162462,0.102655275162462,0.00106012418597607,"93"
"120","Otu00006",1,4,"Absent","Present",0.000481039986072531,0,0.177235527438871,"1"
"183","Otu00006",1,4,"Absent","Present",0.00130170142308755,0,0.1875,"18"
"253","Otu00006",1,4,"Absent","Absent",0.0171963915228753,0,0.00564483319772173,"25"
"403","Otu00006",1,4,"Absent","Absent",0.0191022549876421,0,0.00693311582381729,"40"
"543","Otu00006",1,4,"Present","Present",0.0862436428225604,0.0862436428225604,0.0212319656195641,"54"
"683","Otu00006",1,4,"Present","Present",0.0192667895339468,0.0192667895339468,0.0175465520769388,"68"
"823","Otu00006",1,4,"Present","Present",0.0795719016231414,0.0795719016231414,0.0243443789388087,"82"
"943","Otu00006",1,4,"Present","Present",0.0973175823436626,0.0973175823436626,0.107854038208835,"94"
"1013","Otu00006",1,4,"Present","Present",0.100377997299421,0.100377997299421,0.196301564722617,"101"
"1093","Otu00006",1,4,"Present","Present",0.0885391486035456,0.0885391486035456,0.340428766915007,"109"
"1173","Otu00006",1,4,"Absent","Present",0.00086171899147333,0,0.0253858651502843,"117"
"1253","Otu00006",1,4,"Present","Present",0.0985161497201602,0.0985161497201602,0.135171141627383,"125"
"553","Otu00006",1,4,"Present","Present",0.0959784555394102,0.0959784555394102,0.0392046038433871,"55"
"523","Otu00006",1,4,"Present","Present",0.102372083945065,0.102372083945065,0.047005926834253,"52"
"563","Otu00006",1,4,"Present","Present",0.100434721251494,0.100434721251494,0.0111740394918108,"56"
"614","Otu00006",1,4,"Absent","Absent",1.195572279298e-06,0,0,"6"
"916","Otu00006",1,5,"Present","Absent",0.0320301029277097,0.0320301029277097,0.00193808882907133,"9"
"653","Otu00006",1,5,"Absent","Absent",0.013439195357779,0,0.000561883843285488,"65"
"1003","Otu00006",1,5,"Absent","Absent",0.0112836391441173,0,0.000354843615349521,"100"
"810","Otu00006",1,5,"Present","Absent",0.0356261734459534,0.0356261734459534,0,"8"
"193","Otu00006",1,5,"Present","Present",0.0784720321414745,0.0784720321414745,0.144343704924789,"19"
"263","Otu00006",1,5,"Present","Absent",0.0614501515571493,0.0614501515571493,0.0045368812764439,"26"
"453","Otu00006",1,5,"Absent","Present",0.00851722006469376,0,0.014118353860018,"45"
"603","Otu00006",1,5,"Present","Present",0.0755318195405701,0.0755318195405701,0.0115806268979361,"60"
"743","Otu00006",1,5,"Present","Present",0.0177339508919758,0.0177339508919758,0.0267111853088481,"74"
"833","Otu00006",1,5,"Present","Absent",0.0257480737213804,0.0257480737213804,0.00901813760259398,"83"
"953","Otu00006",1,5,"Present","Present",0.319988224092522,0.319988224092522,0.472205376996159,"95"
"1023","Otu00006",1,5,"Present","Present",0.327155204764908,0.327155204764908,0.227141919523401,"102"
"1103","Otu00006",1,5,"Present","Present",0.0586275295308709,0.0586275295308709,0.0207296006503404,"110"
"1183","Otu00006",1,5,"Present","Present",0.0768644312236719,0.0768644312236719,0.122619411345351,"118"
"1263","Otu00006",1,5,"Present","Present",0.194593337818368,0.194593337818368,0.0699004340056165,"126"
"623","Otu00006",1,5,"Present","Present",0.0394477771074722,0.0394477771074722,0.0542116299289112,"62"
"733","Otu00006",1,5,"Present","Present",0.0481257218060758,0.0481257218060758,0.0395480225988701,"73"
"633","Otu00006",1,5,"Present","Present",0.0333504384123417,0.0333504384123417,0.0157186011980953,"63"
"1010","Otu00006",1,5,"Present","Present",0.0245219594127207,0.0245219594127207,0.0142040987473138,"10"
"154","Otu00006",2,1,"Present","Present",0.0157281903430655,0.0157281903430655,0.0136907561268746,"15"
"445","Otu00006",2,1,"Absent","Absent",0.000192416519403334,0,0.000455051066841946,"44"
"723","Otu00006",2,1,"Present","Absent",0.0192251647630407,0.0192251647630407,0.00441569110700349,"72"
"1145","Otu00006",2,1,"Present","Absent",0.0101010061806731,0.0101010061806731,0,"114"
"314","Otu00006",2,1,"Present","Absent",0.000647580353147602,0.000647580353147602,0.000866904640489546,"3"
"216","Otu00006",2,1,"Present","Present",0.0362942908249821,0.0362942908249821,0.312560856864654,"21"
"324","Otu00006",2,1,"Present","Absent",0.0978361097959086,0.0978361097959086,0.0028101369303086,"32"
"475","Otu00006",2,1,"Present","Present",0.0925992739647599,0.0925992739647599,0.0212744555650556,"47"
"615","Otu00006",2,1,"Present","Present",0.0168616969242773,0.0168616969242773,0.0150980091099852,"61"
"765","Otu00006",2,1,"Present","Absent",0.145308178864049,0.145308178864049,0.00636427922012324,"76"
"884","Otu00006",2,1,"Present","Present",0.0283747926237876,0.0283747926237876,0.124323230278804,"88"
"976","Otu00006",2,1,"Present","Present",0.106522403949611,0.106522403949611,0.0296296296296296,"97"
"1034","Otu00006",2,1,"Present","Present",0.0686654645876537,0.0686654645876537,0.0209432048681542,"103"
"1125","Otu00006",2,1,"Present","Present",0.0928052839768598,0.0928052839768598,0.170546584483725,"112"
"1193","Otu00006",2,1,"Present","Present",0.171016805809479,0.171016805809479,0.220985772357724,"119"
"416","Otu00006",2,1,"Present","Present",0.106187483250754,0.106187483250754,0.0211505057729641,"41"
"694","Otu00006",2,1,"Present","Present",0.128569621791875,0.128569621791875,0.0554415837521797,"69"
"426","Otu00006",2,1,"Present","Absent",0.00488509590778501,0.00488509590778501,0.00490045941807044,"42"
"704","Otu00006",2,1,"Present","Present",0.00511609515417041,0.00511609515417041,0.0215908508128622,"70"
"1113","Otu00006",2,1,"Present","Present",0.0159518930089451,0.0159518930089451,0.017664530248554,"11"
"224","Otu00006",2,2,"Present","Present",0.0455771449348444,0.0455771449348444,0.123601935181813,"22"
"514","Otu00006",2,2,"Present","Absent",0.0953158012167412,0.0953158012167412,0,"51"
"795","Otu00006",2,2,"Present","Absent",0.0637181474298824,0.0637181474298824,0.000100689724613603,"79"
"1214","Otu00006",2,2,"Present","Absent",0.047086993355603,0.047086993355603,0.000876062870394228,"121"
"144","Otu00006",2,2,"Present","Present",0.029390697138217,0.029390697138217,0.0112768279374318,"14"
"244","Otu00006",2,2,"Present","Absent",0.0723545905354338,0.0723545905354338,0.00833799379734608,"24"
"334","Otu00006",2,2,"Present","Absent",0.0817276942845217,0.0817276942845217,0.00310432569974555,"33"
"534","Otu00006",2,2,"Present","Absent",0.022724605526696,0.022724605526696,0.00829280778090607,"53"
"665","Otu00006",2,2,"Present","Present",0.0762512920536651,0.0762512920536651,0.0345179738562092,"66"
"814","Otu00006",2,2,"Present","Present",0.0352836913097668,0.0352836913097668,0.0249557074158441,"81"
"894","Otu00006",2,2,"Present","Present",0.00336752561392874,0.00336752561392874,0.0265960156926683,"89"
"984","Otu00006",2,2,"Present","Present",0.0223109873772394,0.0223109873772394,0.0541643290661498,"98"
"1054","Otu00006",2,2,"Present","Present",0.0316947346999373,0.0316947346999373,0.138415194526703,"105"
"1164","Otu00006",2,2,"Present","Present",0.0947956031128027,0.0947956031128027,0.149761845073953,"116"
"1235","Otu00006",2,2,"Present","Present",0.0440607833332442,0.0440607833332442,0.0169180595189564,"123"
"484","Otu00006",2,2,"Present","Present",0.0455985388610702,0.0455985388610702,0.0208015461295901,"48"
"315","Otu00006",2,2,"Present","Absent",0.0455645654501645,0.0455645654501645,0.00270560008167849,"31"
"494","Otu00006",2,2,"Present","Present",0.0483143803505253,0.0483143803505253,0.010111843113222,"49"
"844","Otu00006",2,2,"Present","Present",0.00479362948567967,0.00479362948567967,0.133513320768173,"84"
"711","Otu00006",2,2,"Absent","Absent",0.00695055757031664,0,0,"7"
"129","Otu00006",2,2,"Absent","Present",0.0200788342742909,0,0.0153571990146234,"12"
"364","Otu00006",2,3,"Absent","Present",0.0179006851140565,0,0.021775283234591,"36"
"584","Otu00006",2,3,"Present","Absent",0.0191858718077264,0.0191858718077264,0,"58"
"864","Otu00006",2,3,"Absent","Absent",0.00280494665062166,0,0.000411416816662381,"86"
"130","Otu00006",2,3,"Present","Present",1.07086218755191e-06,1.07086218755191e-06,0.177235527438871,"1"
"174","Otu00006",2,3,"Present","Present",0.123550755864725,0.123550755864725,0.10755964060725,"17"
"254","Otu00006",2,3,"Present","Absent",0.0370538986937029,0.0370538986937029,0.00564483319772173,"25"
"344","Otu00006",2,3,"Absent","Absent",0.0341580300268981,0,0.0065719089102858,"34"
"544","Otu00006",2,3,"Present","Present",0.00280216831492282,0.00280216831492282,0.0212319656195641,"54"
"674","Otu00006",2,3,"Present","Present",0.0078277579894274,0.0078277579894274,0.019250304754165,"67"
"824","Otu00006",2,3,"Present","Present",0.0280247673499133,0.0280247673499133,0.0243443789388087,"82"
"904","Otu00006",2,3,"Present","Present",0.00781829543227879,0.00781829543227879,0.0276900781533047,"90"
"1014","Otu00006",2,3,"Present","Present",0.0872276652274261,0.0872276652274261,0.196301564722617,"101"
"1084","Otu00006",2,3,"Present","Present",0.0468764636142635,0.0468764636142635,0.18345635021634,"108"
"1174","Otu00006",2,3,"Present","Present",0.344089100069308,0.344089100069308,0.0253858651502843,"117"
"1244","Otu00006",2,3,"Absent","Present",0.0211042514440432,0,0.0251299826689775,"124"
"554","Otu00006",2,3,"Present","Present",0.000719921250729132,0.000719921250729132,0.0392046038433871,"55"
"384","Otu00006",2,3,"Absent","Absent",0.000135655596451103,0,0.00559540159723282,"38"
"564","Otu00006",2,3,"Present","Present",0.0616487442578185,0.0616487442578185,0.0111740394918108,"56"
"917","Otu00006",2,3,"Present","Present",0.0415851623770223,0.0415851623770223,0.0747270770334683,"91"
"417","Otu00006",2,3,"Present","Absent",0.00445429069758178,0.00445429069758178,0,"4"
"644","Otu00006",2,4,"Present","Present",0.732817250456027,0.732817250456027,0.0708898944193062,"64"
"654","Otu00006",2,4,"Absent","Absent",0.00250029104237577,0,0.000561883843285488,"65"
"934","Otu00006",2,4,"Present","Absent",0.015302820669889,0.015302820669889,0.00106012418597607,"93"
"815","Otu00006",2,4,"Present","Absent",3.53923095494031e-05,3.53923095494031e-05,0,"8"
"184","Otu00006",2,4,"Present","Present",0.0136886704237222,0.0136886704237222,0.1875,"18"
"264","Otu00006",2,4,"Present","Absent",0.0121050721837946,0.0121050721837946,0.0045368812764439,"26"
"404","Otu00006",2,4,"Present","Absent",0.00757725789352633,0.00757725789352633,0.00693311582381729,"40"
"604","Otu00006",2,4,"Present","Present",0.00577551787154798,0.00577551787154798,0.0115806268979361,"60"
"684","Otu00006",2,4,"Present","Present",0.00147775042645425,0.00147775042645425,0.0175465520769388,"68"
"834","Otu00006",2,4,"Present","Absent",0.0950216021208845,0.0950216021208845,0.00901813760259398,"83"
"944","Otu00006",2,4,"Present","Present",0.029967626130696,0.029967626130696,0.107854038208835,"94"
"1024","Otu00006",2,4,"Present","Present",0.0575068671272603,0.0575068671272603,0.227141919523401,"102"
"1094","Otu00006",2,4,"Present","Present",0.0325154600251012,0.0325154600251012,0.340428766915007,"109"
"1184","Otu00006",2,4,"Present","Present",0.0102255740557423,0.0102255740557423,0.122619411345351,"118"
"1254","Otu00006",2,4,"Present","Present",0.0187479995609495,0.0187479995609495,0.135171141627383,"125"
"624","Otu00006",2,4,"Present","Present",0.00965032983893251,0.00965032983893251,0.0542116299289112,"62"
"524","Otu00006",2,4,"Present","Present",0.0214287604765701,0.0214287604765701,0.047005926834253,"52"
"634","Otu00006",2,4,"Present","Present",0.0427024950913307,0.0427024950913307,0.0157186011980953,"63"
"616","Otu00006",2,4,"Present","Absent",0.0686421580910833,0.0686421580910833,0,"6"
"918","Otu00006",2,5,"Present","Absent",0.023750252049727,0.023750252049727,0.00193808882907133,"9"
"446","Otu00006",2,5,"Present","Absent",0.011731671422653,0.011731671422653,0.000455051066841946,"44"
"1004","Otu00006",2,5,"Absent","Absent",0.00743106277774701,0,0.000354843615349521,"100"
"1146","Otu00006",2,5,"Absent","Absent",0.000150824346220865,0,0,"114"
"194","Otu00006",2,5,"Present","Present",0.135780121692949,0.135780121692949,0.144343704924789,"19"
"217","Otu00006",2,5,"Present","Present",0.144060008707308,0.144060008707308,0.312560856864654,"21"
"454","Otu00006",2,5,"Present","Present",0.0247375972814634,0.0247375972814634,0.014118353860018,"45"
"476","Otu00006",2,5,"Present","Present",0.0197121453498639,0.0197121453498639,0.0212744555650556,"47"
"744","Otu00006",2,5,"Present","Present",0.0156495156691603,0.0156495156691603,0.0267111853088481,"74"
"766","Otu00006",2,5,"Present","Absent",0.000416003563729497,0.000416003563729497,0.00636427922012324,"76"
"954","Otu00006",2,5,"Present","Present",0.20808678374156,0.20808678374156,0.472205376996159,"95"
"977","Otu00006",2,5,"Present","Present",0.0165373829266151,0.0165373829266151,0.0296296296296296,"97"
"1104","Otu00006",2,5,"Present","Present",0.0280387563893642,0.0280387563893642,0.0207296006503404,"110"
"1126","Otu00006",2,5,"Present","Present",0.0971789217489862,0.0971789217489862,0.170546584483725,"112"
"1264","Otu00006",2,5,"Present","Present",0.144724451642262,0.144724451642262,0.0699004340056165,"126"
"418","Otu00006",2,5,"Absent","Present",0.0314641293981966,0,0.0211505057729641,"41"
"734","Otu00006",2,5,"Present","Present",0.0314823983110779,0.0314823983110779,0.0395480225988701,"73"
"427","Otu00006",2,5,"Present","Absent",0.0519464822032581,0.0519464822032581,0.00490045941807044,"42"
"1015","Otu00006",2,5,"Absent","Present",0.00307529747459877,0,0.0142040987473138,"10"
"155","Otu00006",3,1,"Present","Present",0.0421872407827161,0.0421872407827161,0.0136907561268746,"15"
"919","Otu00006",3,1,"Present","Absent",0.059444736153233,0.059444736153233,0.00193808882907133,"9"
"796","Otu00006",3,1,"Present","Absent",0.110804834929501,0.110804834929501,0.000100689724613603,"79"
"1073","Otu00006",3,1,"Present","Present",0.019297490204149,0.019297490204149,0.0531746867431821,"107"
"316","Otu00006",3,1,"Present","Absent",0.0317553489201827,0.0317553489201827,0.000866904640489546,"3"
"218","Otu00006",3,1,"Present","Present",0.107330763834237,0.107330763834237,0.312560856864654,"21"
"325","Otu00006",3,1,"Present","Absent",0.0420021618308031,0.0420021618308031,0.0028101369303086,"32"
"463","Otu00006",3,1,"Present","Absent",0.0221852637546419,0.0221852637546419,0.00470083286495325,"46"
"666","Otu00006",3,1,"Present","Present",0.0829860743800003,0.0829860743800003,0.0345179738562092,"66"
"753","Otu00006",3,1,"Present","Present",0.116887520283774,0.116887520283774,0.068108605614358,"75"
"885","Otu00006",3,1,"Present","Present",0.068156971413864,0.068156971413864,0.124323230278804,"88"
"978","Otu00006",3,1,"Present","Present",0.0251928792287724,0.0251928792287724,0.0296296296296296,"97"
"1035","Otu00006",3,1,"Present","Present",0.0849137939322729,0.0849137939322729,0.0209432048681542,"103"
"1114","Otu00006",3,1,"Present","Present",0.0708296318209149,0.0708296318209149,0.0518012230844339,"111"
"1236","Otu00006",3,1,"Present","Present",0.0571324957035835,0.0571324957035835,0.0169180595189564,"123"
"273","Otu00006",3,1,"Present","Absent",0.0775618310793554,0.0775618310793554,0.00418111360391597,"27"
"695","Otu00006",3,1,"Present","Present",0.0119634405634153,0.0119634405634153,0.0554415837521797,"69"
"428","Otu00006",3,1,"Present","Absent",0.090659335754212,0.090659335754212,0.00490045941807044,"42"
"705","Otu00006",3,1,"Present","Present",0.0757921492199234,0.0757921492199234,0.0215908508128622,"70"
"712","Otu00006",3,1,"Present","Absent",0.00608660288268172,0.00608660288268172,0,"7"
"1115","Otu00006",3,1,"Present","Present",0.0238211988085775,0.0238211988085775,0.017664530248554,"11"
"225","Otu00006",3,2,"Present","Present",0.0352500507616205,0.0352500507616205,0.123601935181813,"22"
"447","Otu00006",3,2,"Present","Absent",0.00146244938784798,0.00146244938784798,0.000455051066841946,"44"
"865","Otu00006",3,2,"Present","Absent",0.0255445491799303,0.0255445491799303,0.000411416816662381,"86"
"1147","Otu00006",3,2,"Absent","Absent",0.0359597928646907,0,0,"114"
"145","Otu00006",3,2,"Present","Present",0.0147370061543387,0.0147370061543387,0.0112768279374318,"14"
"245","Otu00006",3,2,"Present","Absent",0.0231867672523547,0.0231867672523547,0.00833799379734608,"24"
"335","Otu00006",3,2,"Present","Absent",0.00908362826859787,0.00908362826859787,0.00310432569974555,"33"
"477","Otu00006",3,2,"Present","Present",0.0124505801720614,0.0124505801720614,0.0212744555650556,"47"
"675","Otu00006",3,2,"Absent","Present",0.00882795921765607,0,0.019250304754165,"67"
"767","Otu00006",3,2,"Absent","Absent",0.0322243163100948,0,0.00636427922012324,"76"
"895","Otu00006",3,2,"Present","Present",0.0326920350334858,0.0326920350334858,0.0265960156926683,"89"
"985","Otu00006",3,2,"Absent","Present",0.0168745740903795,0,0.0541643290661498,"98"
"1055","Otu00006",3,2,"Present","Present",0.0357093940410315,0.0357093940410315,0.138415194526703,"105"
"1127","Otu00006",3,2,"Present","Present",0.0334706021855875,0.0334706021855875,0.170546584483725,"112"
"1245","Otu00006",3,2,"Present","Present",0.0483899323679954,0.0483899323679954,0.0251299826689775,"124"
"419","Otu00006",3,2,"Absent","Present",0.0211313073451643,0,0.0211505057729641,"41"
"317","Otu00006",3,2,"Present","Absent",0.0051573862901985,0.0051573862901985,0.00270560008167849,"31"
"495","Otu00006",3,2,"Absent","Present",0.0049880178510349,0,0.010111843113222,"49"
"845","Otu00006",3,2,"Absent","Present",0.00764150596704414,0,0.133513320768173,"84"
"420","Otu00006",3,2,"Absent","Absent",0.0105068112858193,0,0,"4"
"1210","Otu00006",3,2,"Present","Present",0.0111795366240706,0.0111795366240706,0.0153571990146234,"12"
"365","Otu00006",3,3,"Present","Present",0.0587691566199743,0.0587691566199743,0.021775283234591,"36"
"515","Otu00006",3,3,"Present","Absent",0.069914049179408,0.069914049179408,0,"51"
"935","Otu00006",3,3,"Present","Absent",0.0176559394297745,0.0176559394297745,0.00106012418597607,"93"
"1215","Otu00006",3,3,"Absent","Absent",0.00296397268329443,0,0.000876062870394228,"121"
"175","Otu00006",3,3,"Present","Present",0.032447607393951,0.032447607393951,0.10755964060725,"17"
"255","Otu00006",3,3,"Absent","Absent",0.0220523763949406,0,0.00564483319772173,"25"
"345","Otu00006",3,3,"Absent","Absent",0.021058259652457,0,0.0065719089102858,"34"
"535","Otu00006",3,3,"Present","Absent",0.0254759129675087,0.0254759129675087,0.00829280778090607,"53"
"685","Otu00006",3,3,"Absent","Present",0.0261918343786356,0,0.0175465520769388,"68"
"816","Otu00006",3,3,"Present","Present",0.0696250392061914,0.0696250392061914,0.0249557074158441,"81"
"905","Otu00006",3,3,"Absent","Present",0.0349065742788563,0,0.0276900781533047,"90"
"1016","Otu00006",3,3,"Present","Present",0.0579075733796808,0.0579075733796808,0.196301564722617,"101"
"1085","Otu00006",3,3,"Present","Present",0.0306332141126359,0.0306332141126359,0.18345635021634,"108"
"1165","Otu00006",3,3,"Present","Present",0.0856338376675528,0.0856338376675528,0.149761845073953,"116"
"1255","Otu00006",3,3,"Present","Present",0.0569736612769092,0.0569736612769092,0.135171141627383,"125"
"485","Otu00006",3,3,"Absent","Present",0.00616517392859965,0,0.0208015461295901,"48"
"385","Otu00006",3,3,"Absent","Absent",0.00633702435337467,0,0.00559540159723282,"38"
"565","Otu00006",3,3,"Present","Present",0.0270915314656898,0.0270915314656898,0.0111740394918108,"56"
"9110","Otu00006",3,3,"Present","Present",0.0144797926773379,0.0144797926773379,0.0747270770334683,"91"
"617","Otu00006",3,3,"Absent","Absent",0.00098472935577879,0,0,"6"
"645","Otu00006",3,4,"Present","Present",0.00855894111985666,0.00855894111985666,0.0708898944193062,"64"
"585","Otu00006",3,4,"Absent","Absent",0.00297268622604634,0,0,"58"
"1005","Otu00006",3,4,"Absent","Absent",0.000599438297049398,0,0.000354843615349521,"100"
"131","Otu00006",3,4,"Present","Present",0.0536615097746848,0.0536615097746848,0.177235527438871,"1"
"185","Otu00006",3,4,"Present","Present",0.118835710410218,0.118835710410218,0.1875,"18"
"265","Otu00006",3,4,"Present","Absent",0.0998374487138662,0.0998374487138662,0.0045368812764439,"26"
"405","Otu00006",3,4,"Present","Absent",0.0128741121528183,0.0128741121528183,0.00693311582381729,"40"
